name,ジャンル,その他ジャンル,都道府県,住所,建物名フロア数,電話番号,最寄り駅,Googleマップ,ウェブサイト,イートイン,テイクアウト,デリバリー,通販,クラファン・チケット,オンライン料理教室,期限付酒類小売業免許,Twitter,Facebook,Instagram,公式LINE,混雑状況アプリ,位置情報(緯度経度),定休日,営業時間,イートインメニュー,非接触決済,クレジットカード,個室,室内の完全禁煙,バリアフリー,席数,営業時間(テイクアウト),テイクアウトメニュー,事前注文URL,サービス名,サービスのURL,サービス名２,サービスのURL２,詳細,出前のURL,通販サイト,通販サイト2,通販メニュー,サイト名,タイトル,サービスURL,終了日,サイト名,料理教室の内容,オンラインのURL,提供元
バッカ ムニカ Bakka m'unica,ピザ,,東京都,東京都品川区東大井１丁目３−１７,,0364332737,鮫洲,https://goo.gl/maps/MTXbJLXdBtyTnrcx7,http://www.bakka.jp/,true,true,true,false,false,,なし,,https://www.facebook.com/pizzabakka/posts/,,https://lin.ee/pEE6Edw,,"35.605032, 139.743313",,,,,,,,,,,,,,https://forms.gle/V2VjR6Fjzti9voqB6,,https://www.ubereats.com/jp/tokyo/food-delivery/%E3%83%92%E3%83%83%E3%83%84%E3%82%A8%E3%83%AA%E3%82%A2%E3%83%8F%E3%83%83%E3%82%AB%E3%83%A0%E3%83%8B%E3%82%AB-pizzeria-bakka-munica/CAeTqFtvQqaM_I0SB0wtpw,,,,,,,,,,,,,
ひつまぶし名古屋備長 マロニエゲート銀座1店,うなぎ,名古屋名物ひつまぶし,東京都,東京都中央区銀座2-2-14マロニエゲート銀座112F,,0351590231,銀座一丁目駅,https://g.page/hitsumabushi_marronniergate?share,https://hitsumabushi.co.jp/,true,true,,,,,なし,,https://www.facebook.com/hitsumabushibincho/,https://www.instagram.com/hitsumabushi_bincho/,,,"35.674346, 139.765371",,,,,,,,,,,"ひつまぶし　　　3780円(税込）
上ひつまぶし　　4730円(税込)
特上ひつまぶし　6696円(税込)
うな重　　　　　3996円(税込）
上うな重　　　　4730円(税込)
うな丼　　　　　2894円(税込)
長焼(5切れ）　　3218円(税込)
ご注文はお電話でも承ります。
テイクアウトアプリ「 menu」も対応しております。
※「menu」は店頭受け渡しのみ対応しております。
デリバリーサービス「Uber Eates」も対応しております。
※Uber Eatesのみデリバリーサービスのため上記の価格と異なります。詳しくはUber Eatesのサイト、アプリでご確認ください。",,,,,,,,,,,,,,,,,,
ひつまぶし名古屋備長 丸ビル店,うなぎ,名古屋名物ひつまぶし,東京都,東京都千代田区丸の内2-4-1丸の内ビルディング6F,,0362591667,銀座駅,https://g.page/hitsumabushi_marubiru?share,https://hitsumabushi.co.jp/,true,true,,,,,なし,,https://www.facebook.com/hitsumabushibincho/,https://www.instagram.com/hitsumabushi_bincho/,,,"35.681212, 139.763659",,,,,,,,,,,"ひつまぶし　　　3780円(税込)
上ひつまぶし　　4730円(税込)
上ひつまぶし　　6696円(税込)
うな重　　　　　3996円(税込)
上うな重　　　　4730円(税込)
うな丼　　　　 2894円(税込)
長焼(5切れ)　　 3218円(税込)
店舗に直接ご来店ください。
お時間指定も承っております。",,,,,,,,,,,,,,,,,,
ひつまぶし和食備長 中洲川端店,うなぎ,名古屋名物ひつまぶし,福岡県,福岡県福岡市博多区下川端町2-1博多座西銀ビル1F,,0924096522,中洲川端駅,https://g.page/hitsumabush_hakata?share,https://hitsumabushi.co.jp/,true,true,,,,,なし,,https://www.facebook.com/hitsumabushibincho/,https://www.instagram.com/hitsumabushi_bincho/,,,"33.595617, 130.406129",,,,,,,,,,,"ひつまぶし　3,150円（税抜）
上ひつまぶし　3,800円（税抜）
特上ひつまぶし　5,500円（税抜）
うなぎ丼　2,350円（税抜）
上うなぎ丼2,850円（税抜）
長焼き（5切）2,650円（税抜）
ロースカツ　1,150円（税抜）
みそカツ　1,200円（税抜）
エビフライ　1,550円（税抜 ）
ヒレカツ　1,550円（税抜）
エビ・ヒレカツ　1,730円（税抜）
ご飯　210円（税抜）
吸い物　210円（税抜）
赤出汁　210円（税抜）
お持ち帰り、配達について
お時 間指定、店舗受け渡しにてお持ち帰りをご用意しております。
UberEatsにて配達を承っております。",,,,,,,,,,,,,,,,,,
ひつまぶし備長 本店,うなぎ,名古屋名物ひつまぶし,愛知県,愛知県丹羽郡大口町下小口5-176-1,,0587960141,柏森駅,https://g.page/hitsumabush_honten?share,https://hitsumabushi.co.jp/,true,true,,,,,なし,,https://www.facebook.com/hitsumabushibincho/,https://www.instagram.com/hitsumabushi_bincho/,,,"35.329572, 136.918334",,,,,,,,,,,"•上ひつまぶし　3,800円（税抜）※だし・薬味付
•ひつまぶし　3,130円（税抜）※だし・薬味付
•上うなぎ丼　2,680円（税抜）
•うなぎ丼　2,330円（税抜）
•長焼き（5切れ・ごはん無し）　2,500円（税抜）
•長焼き（1匹・ごはん無し）　3,500円（税抜）
•ロースかつ　1,200円（税 抜）
•エビフライ（2本）　1,600円（税抜）
•ヒレかつ（4切れ）　1,650円（税抜）
※全品キャベツ、ソース付き、ご飯なしです。
•ご飯　210円（税抜）
店舗に直接ご連絡ください。
お時間指定も承っております。",,,,,,,,,,,,,,,,,,
鰻ひつまぶし備長 三越銀座店,うなぎ,名古屋名物ひつまぶし,東京都,東京都中央区銀座4-6-16三越銀座11F,,0362632157,銀座駅,https://g.page/hitsumabushi_mitsukoshi?share,https://hitsumabushi.co.jp/,true,true,,false,false,,なし,,https://www.facebook.com/hitsumabushibincho/,https://www.instagram.com/hitsumabushi_bincho/,,,"35.670949, 139.766108",,,,,,,,,,,"ひつまぶし　　　3780円(税込）
上ひつまぶし　　4730円(税込）
特上ひつまぶし　6696円(税込）
うな重　　　　　4190円(税込）
上うな重　　　　4860円(税込）
うな丼　　　　　2894円(税込）
長焼(5切れ）　　3218円(税込）
店舗に直接ご来店ください。
お時間指定も承っております。",,,,,,,,,,,,,,,,,,
ひつまぶし名古屋備長 ソラマチ店,うなぎ,名古屋名物ひつまぶし,東京都,東京都墨田区押上1-1-2東京スカイツリータウンソラマチ6F,,0356195757,押上駅,https://g.page/hitsumabushi_solamachi?share,https://hitsumabushi.co.jp/,true,true,,,,,なし,,https://www.facebook.com/hitsumabushibincho/,https://www.instagram.com/hitsumabushi_bincho/,,,"35.710446, 139.812572",,,,,,,,,,,"ひつまぶし　　　3780円(税込)
上ひつまぶし　　4730円(税込)
特上ひつまぶし　6696円(税込)
うな重　　　　　3996円(税込)
上うな重　　　　4730円(税込)
うな丼　　　　　2894円(税込)
長焼(5切れ）　　3218円(税込)
店舗に直接ご来店ください。
お時間指定も承っております。
テイクアウトアプリ「menu」も対応しております。
※menuは店頭受け渡しのみ対応しております。",,,,,,,,,,,,,,,,,,
ひつまぶし名古屋備長 グランフロント大阪店,うなぎ,名古屋名物ひつまぶし,大阪府,大阪府大阪府大阪市北区大深町4-20グランフロント大阪南館7F,,0663715759,大阪駅,https://g.page/hitsumabushi_grandfrontosaka?share,https://hitsumabushi.co.jp/,true,true,,,,,なし,,https://www.facebook.com/hitsumabushibincho/,https://www.instagram.com/hitsumabushi_bincho/,,,"34.704005, 135.494762",,,,,,,,,,,"お持ち帰り
特上ひつまぶし
5,800円
上ひつまぶし
4,250円
ひつまぶし
3,400円
上ひつまぶしセット（ご飯なし）
4,050円
ひつまぶしセット（ご飯なし）
3,200円
上うな重
4,250円
うな重
3,600円
うな丼
2,680円
長焼（五切）
2,980円",,,,,,,,,,,,,,,,,,
ひつまぶし名古屋備長 大名古屋ビルヂング店,うなぎ,名古屋名物ひつまぶし,愛知県,愛知県名古屋市中村区名駅3-28-12大名古屋ビルヂング3F,,0525645756,名鉄名古屋駅,https://g.page/hitsumabush_dainagoyabuilding?share,https://hitsumabushi.co.jp/,true,true,,,,,なし,,https://www.facebook.com/hitsumabushibincho/,https://www.instagram.com/hitsumabushi_bincho/,,,"35.171873, 136.884282",,,,,,,,,,,"ひつまぶし　3400円（税抜）
うなぎ丼　2680円（税抜）
うな重　3600円（税抜）
長焼（5切）　2980円（税抜）",,,,,,,,,,,,,,,,,,
ひつまぶし名古屋備長 エスカ店,うなぎ,名古屋名物ひつまぶし,愛知県,愛知県名古屋市中村区椿町6-9エスカ地下街内,,0524515557,名古屋駅,https://goo.gl/maps/D5TwWX6v28achSaL7,https://hitsumabushi.co.jp/,true,true,,,,,なし,,https://www.facebook.com/hitsumabushibincho/,https://www.instagram.com/hitsumabushi_bincho/,,,"35.169588, 136.880741",,,,,,,,,,,"ひつまぶし　3400円（税抜）
うなぎ丼　2680円（税抜）
うな重　3600円（税抜）
長焼（5切）　2980円（税抜）",,,,,,,,,,,,,,,,,,
ひつまぶし名古屋備長 ラシック店,うなぎ,名古屋名物ひつまぶし,愛知県,愛知県名古屋市中区栄3-6-1ラシック7F,,0522596703,栄駅,https://g.page/hitsumabushi_lachic?share,https://hitsumabushi.co.jp/,true,true,,,,,なし,,https://www.facebook.com/hitsumabushibincho/,https://www.instagram.com/hitsumabushi_bincho/,,,"35.167292, 136.908190",,,,,,,,,,,"ひつまぶし　3,400円（税抜）
上ひつまぶし　4,250円（税抜）
特上ひつまぶし　5,800円（税抜）
うな重　3,600円（税抜）
上うな重　4,250円（税抜）
うな丼　2,680円（税抜）
上うな丼　3,180（税抜）
長焼（5切れ）2,980円（税抜）
長焼（7切れ）4,410円（税抜）
店舗に直接ご来店ください。
お時間指定も承っております。",,,,,,,,,,,,,,,,,,
ひつまぶし名古屋備長 金シャチ横丁店,うなぎ,名古屋名物ひつまぶし,愛知県,愛知県名古屋市中区三の丸1丁目2番5号,,0522235777,市役所駅,https://g.page/hitsumabushi_kinshachiyokocho?share,https://hitsumabushi.co.jp/,true,true,,,,,なし,,https://www.facebook.com/hitsumabushibincho/,https://www.instagram.com/hitsumabushi_bincho/,,,"35.182845, 136.898952",,,,,,,,,,,"ひつまぶし　3400円（税抜）
うなぎ丼　2680円（税抜）
うな重　3600円（税抜）
長焼（5切）　2980円（税抜）
※お 持ち帰り、配達について
事前予約、または店舗にてお持ち帰りをご用意しております。
フジタクシーによる配達を承っております。
店舗に直接お電話ください。
７ｋｍまで配送料無料（７ｋｍ超えますと1kmごとに200円ご負担いただきます。）
UberEatsにて配達もしております。",,,,,,,,,,,,,,,,,,
恵比寿　今市,和食,生産者さんからの素材を活かした季節の和食。日本酒や日本ワインに合う酒に合う料理。,東京都,東京都渋谷区恵比寿西,,09088090101,恵比寿駅,https://g.page/ebisu-imaichi?share,https://www.google.com/amp/s/amp.retty.me/r/100001317893/,true,true,,false,false,,true,,https://www.facebook.com/ebisu.imaichi/,https://www.instagram.com/ima1ebisu/,,,"35.647381, 139.707877",,,,,,,,,,,"・赤城牛　牛すき重　2700円(税込)
・三河一色産うなぎ　うな重　3780円(税込)
・三河一色産うなぎ　白焼き/蒲焼き　各3240円(税込)
・今市のおつまみ盛合せ　4200円(税込)
・のり巻き　3種　各1350〜2160円(税込)
・鯖ベーコンのポテトサラダ　700円(税込)
・赤城和牛しぐれ煮　840円(税込)
・和牛コロッケ　1個　540円(税込)
・旬野菜の揚げ浸し　950円(税込)
・おでん盛合せ　1940円(税込)
・漬物盛合せ　970円(税込)",https://picks.fun/shop/2546,,,,,,,,,,,,,,,,,
ひつまぶし名古屋備長 池袋パルコ店,うなぎ,名古屋名物ひつまぶし,東京都,東京都豊島区南池袋1−28−2池袋パルコ本館8Ｆ,,0359565756,池袋駅,https://g.page/hitsumabush_ikebukuro?share,https://www.hitsumabushi.co.jp/,true,true,,,false,,なし,,https://www.facebook.com/hitsumabushibincho/,https://www.instagram.com/hitsumabushi_bincho/,,,"35.730712, 139.712233",,,,,,,,,,,"ひつまぶし　　　3780円(税込)
上ひつまぶし　　4730円(税込)
特上ひつまぶし　6696円(税込)
うな重　　　　　3996円(税込)
上うな重　　　　4730円(税込)
うな丼　　　　　2894円(税込)
長焼き（5切れ） 3218円(税込)
店舗に直接ご来店ください。
お時間指定も承っております。
テイクアウトアプリ「menu」も対応しております。
※menuは店頭受け渡しのみ対応しております。",,,,,,,,,,,,,,,,,,
Dubois デュボワ,カフェレストラン,,東京都,東京都渋谷区西原２丁目２０−８,,0334673958,幡ヶ谷,https://goo.gl/maps/bdYHt6MLFRtRGtmF7,http://www.cafe-dubois.com/,true,false,,false,false,,なし,,https://www.facebook.com/cafedubois/,,,,"35.674755, 139.679421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cafe Restaurant ＡＵＲＥＯＬＥ（オリオール）,イタリアン,,東京都,東京都新宿区新宿1-3-12,,05034661521,新宿御苑駅,https://goo.gl/maps/dfVYEvT4M5uPj2PP6,http://r.gnavi.co.jp/g503300/,true,true,,false,false,,なし,,https://www.facebook.com/Aureole-オリオール-228509147166274/,,,,"35.6878119,139.7098737",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
銀座 米沢牛黄木,和食,米沢牛のすき焼き、ステーキ、しゃぶしゃぶ,東京都,東京都中央区銀座5-7-6iliv（アイリブ）12階,,0362645495,銀座駅,https://g.page/oki-ginza?share,https://oki-tokyo.com/ginza/,true,true,,false,false,,なし,,https://www.facebook.com/%E9%8A%80%E5%BA%A7-%E7%B1%B3%E6%B2%A2%E7%89%9B%E9%BB%84%E6%9C%A8-113427810021305/,https://www.instagram.com/ginza_ohki/,,,"35.670933, 139.764388",,,,,,,,,,,"※要予約
・米沢牛みそたれ霜降りすき焼き弁当　　　２５００円(税込)
・米沢牛イチボのローストビーフ弁当　　　 ２８００円(税込)
・米沢牛とも三角霜降り焼肉弁当　　　　　２８００円(税込)
・米沢牛ランプステーキ弁当　　　　　　　３５００円(税込)
・米沢牛サーロインステーキ肉会席弁当　　５５００円(税込) ・米沢牛フィレステーキ肉会席弁当　　　　６０００円(税込)",,,,,,,,,,,,,,,,,,
BAR(バル)食堂CORAZON,イタリアン,,山梨県,山梨県中巨摩郡昭和町清水新居1502OBIビル102,,0552888483,竜王,https://goo.gl/maps/9bRw8vrbHAotvUZRA,http://corazon2015.strikingly.com/,true,true,,false,false,,true,,https://www.facebook.com/corazon201510/,https://www.instagram.com/bar_corazon2015/,,,"35.6493143,138.5434491",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bistro Récolte,フレンチ,ビストロ,千葉県,千葉県千葉市中央区富士見2-13-1,,0432162402,千葉,https://goo.gl/maps/QnY1H5SsS8VRZQ1HA,https://tabelog.com/chiba/A1201/A120101/12042341/,true,true,,false,false,,true,,https://www.facebook.com/recoltechiba/,,,,"35.609872,140.118314",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
croissance,フレンチ,,長野県,長野県佐久市佐久平駅南１０−２二階永存第一ビル,,05053039277,佐久平,https://goo.gl/maps/U894j46yxP9VbdpK9,https://retty.me/area/PRE20/ARE227/SUB55803/100001488162/,true,true,,false,false,,true,,https://www.facebook.com/Croissance-%E3%82%AF%E3%83%AD%E3%83%AF%E3%82%B5%E3%83%B3%E3%82%B9-2299162587032661/,,,,"36.2768115,138.4649522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL PONTILE,イタリアン,,広島県,広島県尾道市土堂１丁目１１−１５,,0848241188,尾道,https://goo.gl/maps/q7je4gcrRKNG9iqi6,http://www.ilpontile.jp/,true,true,,false,false,,true,,https://www.facebook.com/pages/Il-Pontile/1920157478202236,,,,"34.405604,133.196514",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japanese Wine Bar Sirocco,ワインバー,,東京都,東京都新宿区高田馬場２丁目１９−８阿部大竹ビル2F,,0362659097,高田馬場,https://goo.gl/maps/nNRGif878z2G71XH9,https://note.com/marino_wine,true,true,,false,false,,true,,https://www.facebook.com/sirocco.wine/,https://www.instagram.com/sirocco.wine/,,,"35.7142888,139.7045245",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Traboule,ワインバー,,広島県,広島県広島市中区三川町７−１９ＯＣＥＡＮビル4F,,07023603032,八丁堀,https://goo.gl/maps/sdLGYEwMzmRXuthe7,,true,true,,false,false,,true,,https://www.facebook.com/La-Traboule-%E3%83%A9-%E3%83%88%E3%83%A9%E3%83%96%E3%83%BC%E3%83%AB-1774821382663460/,,,,"34.3898103,132.4617735",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mistletoe,フレンチ,ビストロ,広島県,広島県福山市延広町７−１６1F西おがわビル,,0849254056,福山,https://goo.gl/maps/xjTjJJFg6zKpmMWQA,https://mistletoe-bistro.business.site/,true,true,,false,false,,true,,https://www.facebook.com/Mistletoefukyama/,,,,"34.4865958,133.3665522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOBS FELLAS,居酒屋・ダイニングバー,,鳥取県,鳥取県鳥取市元町１２３,,0857240184,鳥取,https://g.page/mobsfellas?share,http://mobs.cc/,true,true,,false,false,,true,,http://www.facebook.com/mobsfellas,https://www.instagram.com/mobsfellas02/,,,"35.4986164,134.2305684",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niru,ワインバー,自然派ワインと煮込み料理,東京都,東京都渋谷区東１丁目２５−５1F,,0364506014,渋谷,https://g.page/niru_shibuya?share,https://note.com/westfumi13/n/na8d825e582c8,true,true,,false,false,,true,,,,,,"35.654321,139.7080693",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantograph,ベーカリーカフェ,,島根県,島根県松江市末次町２３,,0852215290,松江しんじ湖温泉,https://goo.gl/maps/ZiK8FcZxNrm9Wp3C8,http://www.kitchen-okada.com/,true,true,,true,false,,true,https://twitter.com/kitchen_okada,https://www.facebook.com/Pantograph-%E3%83%91%E3%83%B3%E3%82%BF%E3%82%B0%E3%83%A9%E3%83%95-347814685243466/,,,,"35.469268,133.047155",,,,,,,,,,,,,,,,,,,https://coconico002.stores.jp/,,,,,,,,,,
SakeLaboのんぺ,居酒屋・ダイニングバー,,島根県,島根県益田市駅前町駅前町２１−１５,,0856323470,益田,https://goo.gl/maps/y7wHxw9coth3pFwr8,,true,true,,false,false,,true,,https://www.facebook.com/sakelabononpe,https://www.instagram.com/sakelab0n0npe/,,,"34.6770298,131.8376196",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOMI WINE CHAPEL,イタリアン,,長野県,長野県東御市田中６３−４,,0268557511,田中,https://goo.gl/maps/g5wcmzBk45CPG8NT9,https://tomiwinechapel.jimdofree.com/,true,true,,false,false,,true,,https://www.facebook.com/%E6%9D%B1%E5%BE%A1%E3%83%AF%E3%82%A4%E3%83%B3%E3%83%81%E3%83%A3%E3%83%9A%E3%83%AB-246340492469605/,,,,"36.3572811,138.3314133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wine bar M,ワインバー,,東京都,東京都渋谷区恵比寿西１丁目３−５,,0334641788,恵比寿,https://g.page/winebarm?share,https://www.wine-m.jp/,true,true,,false,false,,true,,https://www.facebook.com/228650600479185,,,,"35.648649,139.7087043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アンバランス,バー,,埼玉県,埼玉県越谷市蒲生寿町１７−１０,,0489667165,蒲生,https://goo.gl/maps/GM1jycbvnody3ToW8,,true,true,,false,false,,true,,https://www.facebook.com/Winebar.Unbalance,,,,"35.8664349,139.7934299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魚進,魚介・海鮮料理,鮮魚・惣菜店,埼玉県,埼玉県加須市元町６−２０,,0480610942,加須,https://g.page/uossiii?share,http://sakanaya-uoshin.com/,true,true,,true,false,,true,https://twitter.com/uossiiiii,https://www.facebook.com/uossiii/,https://www.instagram.com/uossi_main/?hl=ja,https://lin.ee/Bg1ks8w,,"36.1229565,139.599934",,,,,,,,,,,,,,,,,,,https://sakanayauoshin.stores.jp/,,,,,,,,,,
高円寺葡庵,ワインバー,,東京都,東京都杉並区高円寺北３丁目２３−５和光ビル1F,,0353730141,高円寺,https://goo.gl/maps/MWVyjjBXYGCgxxfK8,https://buan.business.site/,true,true,,false,false,,true,,https://www.facebook.com/Buan.kouennji/,,,,"35.7065684,139.6493455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
サインポスト,フレンチ,ビストロ,埼玉県,埼玉県川口市幸町２丁目２−１６フジ・マルシェビルクレール・マルシェ川口２０２,,0482297953,川口,https://goo.gl/maps/JTQjxeQJiLnf5Cto7,https://www.hotpepper.jp/strJ001215646/,true,true,,false,false,,true,,https://www.facebook.com/signpost.kawaguchi/,,,,"35.8052373,139.719686",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
酒商熊澤2F,和食,貝料理と鍋,兵庫県,兵庫県神戸市中央区北長狭通４丁目４−１５２F,,0783330078,元町,https://goo.gl/maps/zGTkdNeV9USCmMtUA,http://kumazawa-kobe.jp/,true,true,,true,false,,true,,https://www.facebook.com/sakasyokumazawa/,,,,"34.6915327,135.1874563",,,,,,,,,,,,,,,,,,,http://kumazawa-kobe.jp/,,,,,,,,,,
ジュジュアン,焼肉,,鳥取県,鳥取県鳥取市末広温泉町７５１,,0857211919,鳥取,https://goo.gl/maps/hSx9ERY3kLWYNnoS6,https://sumibi-jujuan.info/,true,true,,false,false,,true,,https://www.facebook.com/pages/%E6%9C%AC%E6%A0%BC%E7%82%AD%E7%81%AB%E7%84%BC%E3%82%B8%E3%83%A5%E3%82%B8%E3%83%A5%E3%82%A2%E3%83%B3/231133490292845,,,,"35.495325,134.229303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
